Domaine,Temps_Lecture,Scrolls,Clics,Progression,Note_Quiz
Histoire,14.045196158102293,33,42,0.17023542468687958,10.038454471211885
Langues,42.84052514245068,25,46,0.888505174201781,18.521342288225988
Langues,43.67436439104507,1,86,0.17640235182479946,15.439485745441928
Langues,58.691112918115174,30,27,0.0862079085791333,20.0
Histoire,48.551184288619744,45,74,0.9144986153591935,17.266604435248322
Histoire,29.632916566296576,35,55,0.27981696151999547,13.057221955730627
Langues,40.00527066778875,48,73,0.09219814883553967,13.280408687851706
Histoire,40.47271736254713,45,70,0.8985399233748792,15.825581999503308
Littérature,48.270936771706495,45,93,0.12513360152178976,15.576786077056651
Histoire,39.054901885468304,3,19,0.4807072586613741,19.149840313833018
Littérature,29.322033991249445,19,29,0.2595527323461698,16.449466384347026
Langues,44.07290507023619,14,37,0.3274122166318987,18.332326464834267
Littérature,22.005075283171557,9,44,0.8776313905078282,17.896140631933676
Sciences,27.4775621184066,5,91,0.5044182137810022,11.787504476107587
Langues,13.581556140990122,20,5,0.8566102534323536,15.107667438362466
Littérature,50.81150840287401,10,69,0.16246236311202988,20.0
Littérature,13.549954613149698,30,72,0.33185776992410243,11.679549278814736
Histoire,24.939840712272492,1,57,0.5076681332226235,13.967929953178444
Littérature,56.28164562196767,39,67,0.3709593099456917,20.0
Histoire,37.970484230125265,23,11,0.5660813443697871,18.827625605863005
Littérature,20.893995981311328,26,94,0.7686606209647253,13.821812127821497
Littérature,59.644358273161345,28,59,0.426585174393318,20.0
Histoire,54.03647410812467,18,9,0.35747428550300864,20.0
Sciences,13.409013633615082,26,26,0.8953995245907924,12.891497650024954
Littérature,21.51425311671118,44,39,0.9338092011118044,16.65495506085595
Littérature,42.113029665565946,12,17,0.9642533202965559,20.0
Langues,19.940157850148083,7,16,0.5797376982376828,15.346318917500588
Histoire,36.85889666894461,5,43,0.9352710014346082,18.412391321847558
Histoire,18.29303803602324,31,4,0.1672920373518607,13.355534371066152
Sciences,43.63527544353179,9,55,0.3350958076716304,16.226653959554056
Langues,36.56180584963384,16,21,0.6429774553430052,18.419383956688495
Sciences,58.47161218000996,20,31,0.2944882380107666,20.0
Sciences,16.690663877486642,17,91,0.08106488157347613,6.661949534910588
Littérature,36.536062457906084,33,52,0.4186860282143766,17.488131984729062
Littérature,25.58619448174477,29,19,0.7109901822556518,17.62931600086187
Histoire,40.63443814578383,11,72,0.7994622018112969,16.836361128281638
Langues,20.162777024510344,30,29,0.634732448885378,13.876978806690683
Histoire,56.26962301654231,14,84,0.06719688358406195,17.6723281279574
Langues,31.8960908575231,40,31,0.4847875899784462,15.406143926117434
Histoire,31.588569042867885,36,66,0.9309334072185123,14.714171265268751
Sciences,49.316252157846584,44,86,0.8199082551479161,15.978452912096984
Sciences,55.37591348555404,44,99,0.7093123621997895,15.853220167699101
Sciences,34.6986881035701,7,70,0.40161290159396934,13.784331212570352
Littérature,48.564461415672945,43,69,0.546176196185319,20.0
Langues,17.19704817462661,7,35,0.1645018449941381,12.196353748950125
Langues,22.620455563946905,29,55,0.1258533720502658,11.226624432787478
Littérature,44.649515685019914,42,91,0.8767710472709974,15.217279921450999
Langues,56.33735544227239,14,50,0.09020451559019549,19.776804870314244
Histoire,15.860437218957026,37,24,0.9493321845091818,14.076203305381926
Sciences,16.719359684270277,39,6,0.19479244854818833,12.347998087321372
Littérature,58.761361858102255,21,31,0.44965479751127113,20.0
Sciences,14.561817959912807,28,25,0.9336028373034508,13.023517221126538
Langues,12.144794864200804,22,34,0.2402998039315748,10.777704956551263
Littérature,36.587716772136375,36,29,0.023637874267927295,17.863665024026655
Langues,21.22056604753393,15,9,0.5996575203074359,15.785926425134848
Sciences,24.88132838417048,35,60,0.5581368234428485,11.640852165804572
Langues,40.89468466905819,41,97,0.5272682145780806,13.472417035386306
Littérature,27.56232183331844,17,90,0.6527104272012151,12.762992675469468
Langues,59.7827107331223,15,9,0.36734995131978776,20.0
Littérature,21.411051575215538,34,10,0.36426424583512584,15.18538014914888
Littérature,53.2637702577909,21,27,0.9691552467651584,20.0
Littérature,53.76113846488098,47,71,0.0626034659421687,17.87563924262082
Histoire,31.879319950941785,17,88,0.7988882523847705,13.825127191331404
Langues,59.86681551895412,31,43,0.7018611806518613,20.0
Langues,24.140014995376227,43,32,0.05033052626483914,12.153492948688529
Sciences,14.553186861520652,15,29,0.6182637818232045,12.678161184557684
Littérature,38.35974872542937,22,80,0.722805178004466,18.72863743469421
Littérature,10.373588732363734,8,69,0.13779337843078943,8.934671151314273
Sciences,33.708187744406786,34,96,0.5721847454958803,10.599889840959618
Langues,51.84018956816393,10,86,0.7636779274321991,18.271115658063458
Langues,30.985353791304217,2,78,0.37143020399549764,13.57200682463375
Langues,20.199618451689,9,25,0.9865143438055908,16.135061235883423
Littérature,22.78277752839592,6,63,0.03182559683738784,13.040650785520047
Littérature,55.690411368409414,47,61,0.34693110362568724,20.0
Sciences,43.110635206506345,45,97,0.9996802016980402,13.755596599204656
Histoire,18.06559331375124,28,89,0.5839692453285455,9.739523724728015
Histoire,33.159673037474846,23,69,0.45834140650400024,14.0040076287865
Littérature,40.72968966727073,4,27,0.08613242296959456,18.659041326664976
Langues,35.257020538273764,20,54,0.3345519013006746,15.131668955624031
Langues,49.254443555045526,48,20,0.7412528240535768,20.0
Histoire,10.314622636184303,12,67,0.7100021485730066,10.502640401621344
Langues,24.053217496128127,44,86,0.05774638880997118,8.877103422681042
Histoire,38.72953560395301,5,70,0.6368307099576538,16.36207589225313
Littérature,36.944987688505236,9,31,0.04324933305478362,17.316485908302138
Littérature,15.204009847202311,37,5,0.3722893874530232,15.395998835126028
Langues,18.760805506380237,36,27,0.7064307361437019,13.701470574579497
Langues,47.647936153178364,16,95,0.7489462937933821,16.584112104620925
Histoire,36.73927425112999,18,16,0.21000588312794854,17.475338733289178
Langues,41.998368548718815,22,12,0.22733098851027156,18.79069226080885
Littérature,50.83761104438524,3,90,0.3176751352230438,20.0
Langues,39.191334091722865,28,39,0.6910061911846657,17.54595423620176
Langues,25.69747082943028,8,54,0.9326063707589227,15.367647842972147
Langues,36.16251468201583,27,74,0.7831474372544793,15.106490484891673
Littérature,16.519584772646997,1,25,0.44615598692140657,15.497882847646817
Langues,23.60386162497386,33,90,0.7724991294936011,11.26976547853565
Histoire,42.75652012391524,9,55,0.26806134930850734,17.006721076942487
Sciences,12.055550057090304,8,68,0.135744212236945,7.573593393638094
Histoire,10.042546704569379,29,55,0.7070879150234247,10.474913777464575
Histoire,54.35362117685317,48,91,0.5557851276063775,16.51868764230305
Histoire,58.21644076316882,28,35,0.269383493018841,20.0
Littérature,55.28063312655651,14,24,0.6414530614989891,20.0
Histoire,20.77307817681534,21,96,0.7487282421984273,10.723518199771375
Langues,47.73289017936789,38,67,0.5680341972041485,16.966014032226738
Littérature,32.82340003166048,18,73,0.7618344977547922,17.990835385204157
Sciences,13.547193385621577,49,76,0.6293869969122045,7.902788759338651
Histoire,49.74930725516299,25,99,0.3203878557729424,15.4184206533741
Sciences,50.408737834120174,21,74,0.18440862714469752,16.091731300778946
Langues,46.0988753582778,5,58,0.8635580163358588,19.203667870284647
Langues,59.8275374961806,13,59,0.8088593346678917,20.0
Histoire,59.60585674763272,12,78,0.014000464655533396,18.776218110047836
Langues,18.971020122370682,11,42,0.5156319998495303,13.203030526455159
Langues,49.77062318664801,14,64,0.13666202993756693,17.53306838343664
Langues,42.991204879138486,12,15,0.6091818008427011,20.0
Littérature,46.323396834165564,33,8,0.5287769989034452,20.0
Sciences,59.54502509762126,29,80,0.12323569937007517,17.043300927007625
Histoire,51.83096251302785,12,36,0.7079415371628455,20.0
Sciences,29.57586464725266,40,55,0.48388132233569936,12.356211776050845
Littérature,56.87328102168202,6,30,0.2596195418703814,20.0
Langues,53.75827380705797,34,46,0.24620603957728093,18.967234323671093
Langues,45.311678857560594,37,67,0.321131887344985,15.872218451134135
Littérature,56.847966647350596,34,57,0.5786152825182863,20.0
Langues,33.11333828027428,34,19,0.028806718113408403,15.309876251129836
Histoire,45.66281159586223,7,97,0.5663569051080488,15.958035371001234
Histoire,10.204364736157398,31,76,0.41981609024476985,8.117484249183631
Sciences,38.42905409464001,39,33,0.014664589312440635,14.952883215313811
Littérature,46.18445330514601,28,62,0.6758927640872884,19.79465869804576
Littérature,29.15059412493662,15,53,0.452080273572361,14.904007604269168
Histoire,53.39591370864965,34,7,0.6419098156809634,20.0
Langues,34.253390365229755,27,10,0.4581620302300916,17.621985777074062
Littérature,24.12756779194837,36,45,0.9748881562177178,18.353247095582304
Littérature,37.472251293483126,24,12,0.38223538255125944,20.0
Langues,55.27578838391784,21,42,0.9140624442488317,20.0
Littérature,44.12244327870871,4,97,0.238579494470058,16.295149380076897
Langues,57.50396751027375,23,86,0.7162035915078635,18.829588516535008
Sciences,32.380963795041254,6,84,0.24201047343240634,11.713421500620264
Sciences,42.92397460165606,14,27,0.6407850018958205,18.448178557816345
Langues,41.4196810299809,32,90,0.7096672270066371,14.84345480902056
Sciences,21.956158766956204,16,64,0.36199790807657195,10.19773072045068
Langues,47.228775054146496,6,40,0.9614799460469465,20.0
Langues,13.39958417589693,18,42,0.48131042661492907,11.596832694963545
Littérature,38.756208932129695,39,63,0.9584702028288787,18.4059673345247
Langues,18.900747918626998,32,33,0.1078319257999103,11.513565415975133
Langues,19.417177969735697,25,58,0.3620580908988271,11.26456901032146
Langues,58.991577198104466,23,6,0.4614283569737916,20.0
Langues,29.22603345567051,18,91,0.38697581938254955,11.810318809059654
Langues,35.98057182402914,5,26,0.5356062271816893,18.13551105678329
Histoire,43.25568931634256,44,33,0.11191472624317989,16.639288124509363
Histoire,34.91454599316616,18,82,0.0009704175778838531,12.509479679078453
Histoire,46.29382195358491,46,5,0.22930774043803825,19.22527169397472
Sciences,11.301511233746583,42,70,0.9489541596689772,8.483188319406915
Littérature,43.83507732849028,7,52,0.7996750793328575,19.59716479380751
Sciences,26.219674875962838,45,18,0.6684536437616252,14.46258405181991
Sciences,53.96820484813357,22,51,0.4154130367383261,18.116239072139223
Histoire,17.170396011437013,7,13,0.24541007828172934,13.787606441485721
Histoire,11.532173200173215,45,13,0.5523446163931036,12.107894419531881
Littérature,13.04755472425745,31,2,0.584308835238797,17.141449017764597
Langues,36.109258204964036,23,51,0.5239023948950098,15.910512265689546
Sciences,20.762433562050877,49,57,0.365055422527944,10.357541730654672
Littérature,47.6588847129763,23,1,0.47069810064297113,20.0
Langues,12.776300012409312,43,88,0.7361131866303693,8.612095985567642
Sciences,21.741444908461013,27,7,0.7184749268342624,15.115727621435926
Littérature,51.512081068525085,41,11,0.012111081831643888,20.0
Sciences,12.2820579463745,14,74,0.591986293413808,8.35856532373444
Littérature,49.38064084195473,9,49,0.748792059856181,20.0
Sciences,15.588252962432193,48,86,0.933261033605263,8.986963554624532
Langues,52.13795047642367,13,92,0.9248606941868593,18.217619852209456
Sciences,49.20210889972082,25,56,0.7342966036422949,17.768537151345647
Histoire,20.93779057893566,48,81,0.5249978188565559,9.83906593099066
Sciences,30.098622775300147,24,92,0.02255498673836187,9.63398580239786
Langues,32.900228019405404,38,39,0.4128081312321725,15.015236341263183
Histoire,29.6888259524154,10,79,0.8683396684601336,14.401418553254429
Langues,20.551581111688485,34,44,0.9917879135934804,14.083093588707612
Langues,21.30789350516206,29,45,0.3851666053130718,12.378938605531577
Littérature,44.53479329343054,34,75,0.09464660216267451,16.47654377702973
Langues,17.577856262287845,11,30,0.7330034500226925,14.364025951815936
Langues,24.099329572201192,3,28,0.9486814158170691,16.855816360155288
Langues,13.151291231404691,28,29,0.6575975728843422,12.550749672396234
Histoire,20.90541679175509,15,87,0.4696530938170158,10.609266504218184
Sciences,11.890427516087495,27,85,0.5471215882503522,7.366090905527883
Histoire,44.91693668977953,4,97,0.323734636760015,15.310851501867338
Langues,30.221454267600826,20,77,0.2570962394907065,12.401063545598335
Langues,28.883414359428723,13,58,0.20277358193020167,13.355331231986323
Langues,34.28191180411413,27,30,0.4002774954052779,16.262813476092564
Histoire,23.064730728883042,11,50,0.656211283980916,14.062104420453892
Langues,28.016679615070274,25,68,0.9442991498443275,14.352550951494647
Littérature,39.54828359074415,37,48,0.894920274504016,16.534817786423186
Histoire,21.226193324655092,43,76,0.8274045822032938,11.39697511724761
Littérature,33.09839735893554,38,23,0.8216061028926674,17.86225139094138
Littérature,38.7461325639608,5,74,0.6639096589285061,17.964004932700604
Histoire,16.90469986018341,4,56,0.0594062445418686,10.628580121083573
Langues,25.34849686085817,5,93,0.8809296188208808,12.914026353573162
Sciences,37.61061384680522,10,18,0.6177141143603163,16.77082986504963
Langues,30.06299075631441,42,23,0.7575631366413491,16.225796603899646
Littérature,45.79973021391855,16,71,0.8251771540039206,19.594737987966262
Histoire,21.56608938586539,36,80,0.7261676075656169,11.17473810250172
Littérature,33.53618554536914,43,20,0.7052317172645285,20.0
Histoire,51.052303522859866,4,91,0.8062508365535778,18.145175420771846
Langues,17.138465834681597,7,88,0.5219261789989,10.228512944521354
Langues,54.74639568194754,15,60,0.4131503638781826,19.472810671399966
Histoire,32.362294251394495,25,80,0.5690712276467601,13.413605218608863
Langues,33.9920147136134,6,85,0.9102346619675465,15.201051746965257
Langues,41.795420311780575,41,50,0.026878892717068004,15.182333156329571
Sciences,37.09167856621847,9,54,0.15513263887714335,13.136903691005854
Histoire,51.162506657323235,41,46,0.22126219386894053,18.04562271329006
Littérature,19.332004813676114,15,45,0.7777793379949203,15.88511755363422
Langues,16.495231699151066,9,95,0.6047339205872867,9.87531554093695
Littérature,23.174233461543206,41,44,0.5590304050424683,15.084859268419477
Sciences,59.89066768847074,49,98,0.8741734485567226,18.340748704410636
Langues,14.943220811630095,36,1,0.9669050741075327,15.372749284934672
Littérature,36.52259046677443,22,80,0.35397269538367115,15.704627714441122
Sciences,48.66903676381408,4,96,0.7257961266614995,16.892406459343167
Histoire,51.629807667272935,39,93,0.812922922802158,16.75961167515256
Histoire,57.87123464978782,23,8,0.1401007912734561,20.0
Histoire,59.75834502444585,6,94,0.9438204655612674,19.958857400544325
Sciences,37.61280788438775,1,14,0.624575103566715,19.724508381574893
Langues,22.039342049106683,49,91,0.9498964949882222,10.82426266593468
Littérature,35.99482217665143,22,69,0.640166679386457,17.519297430494962
Littérature,46.80160913057763,48,98,0.30720669748982077,16.690751993312585
Histoire,33.833385128870965,33,47,0.8778037013875862,16.275702312400416
Littérature,23.615509872994924,49,10,0.2482731717199098,17.152931668547726
Sciences,51.10465124700936,8,71,0.66563225639748,17.72340990438618
Langues,51.45574441913913,24,38,0.6377666751784743,20.0
Langues,37.532394565923184,5,36,0.9281398149588371,18.948941000304824
Sciences,40.07800014878224,31,15,0.8983220098243008,18.766718436185318
Langues,35.67670836170018,14,19,0.15595591346000892,17.062922483510235
Sciences,49.10686647192553,4,53,0.020122433010741125,16.88959696059474
Sciences,54.35390987927702,5,32,0.09085118592092434,20.0
Littérature,10.100596023579408,43,14,0.4713520995963455,12.808739806148361
Sciences,58.681349814197254,26,70,0.7250570223205546,18.71107588207649
Littérature,27.206036848645745,19,84,0.6265790288109438,15.357682422145967
Langues,29.956367083609617,29,46,0.2788505449061649,13.90677618964445
Histoire,28.384160022084124,17,45,0.210048702458434,13.884430282219656
Langues,52.21816916644436,15,78,0.07499457177142355,17.0736817847452
Littérature,46.839631947025154,44,63,0.8425809086740961,19.64693529662254
Sciences,18.94554462973901,37,54,0.25533396224118066,9.614530190867075
Langues,30.40467778789703,11,28,0.3827094591223362,16.11739072729882
Littérature,10.13633657810092,40,25,0.8260629993659155,14.305507477256544
Langues,50.15566606182323,34,34,0.5533372071143043,19.59123770356241
Histoire,21.81402381097132,26,5,0.12133050825809877,14.14703736905439
Histoire,14.15083451467112,28,55,0.6953434282205274,11.335245440184943
Langues,43.0384484342264,16,45,0.2529290750793094,17.351165103126153
Histoire,20.954780308578528,44,77,0.13199709001994797,8.945238097990126
Littérature,37.450384183990856,44,28,0.006550260485237658,15.876951239787779
Sciences,18.060245213510143,42,78,0.5271219110024291,8.91326633156656
Sciences,49.505417638229815,31,79,0.7261325204811794,17.299877595444293
Langues,59.098676261059396,22,66,0.3255618179292352,19.61059598327207
Langues,15.374602909344777,6,71,0.12273992992461846,9.515464475755195
Littérature,52.07063054361736,21,24,0.14552579067855398,20.0
Sciences,34.489477603885916,30,7,0.2032144522114464,15.67603206135113
Sciences,12.570543264882176,34,59,0.08632077984871156,8.42510928083298
Littérature,36.06537975209302,13,68,0.24579532145195448,17.13095342563374
Histoire,34.09614596117111,13,4,0.8199056621521132,19.54353593517741
Sciences,54.57065014655559,39,52,0.49608592301913623,18.19779126766699
Langues,27.01958936018914,26,4,0.1571033756128607,15.51148872995694
Histoire,47.874608328828614,7,61,0.5473739941280343,18.54672740062994
Sciences,16.61530050223455,35,69,0.8373178369691759,9.615624379050127
Histoire,29.42516262789446,38,60,0.5454160192229529,13.392570187884047
Histoire,36.96794182137719,43,31,0.056587248615324603,15.202471615627871
Sciences,19.07611526473357,39,11,0.7079952220391995,14.485711667148626
Sciences,19.88850148921297,49,71,0.7993628663376059,10.035570153591408
Littérature,22.267044085779855,32,32,0.0601394644206481,12.89123043411412
Langues,47.139822331098976,7,48,0.8984227403221774,20.0
Sciences,57.174545295570546,46,97,0.5377397255004925,15.602480356139285
Sciences,16.357764742789932,9,41,0.7404593330892937,11.852200534080644
Langues,37.396997008892356,31,64,0.9633588142232278,16.298510335834592
Littérature,17.355188743999808,39,25,0.4837755985428266,14.919978758106382
Histoire,12.712791815726394,31,54,0.3416065000989028,9.707985013443228
Langues,11.972853617276515,30,26,0.8751641156182478,13.185048578257826
Littérature,31.445324157478847,31,91,0.622051083594754,15.15391003217076
Histoire,31.26613796465147,3,94,0.23188169398741787,12.221290799845423
Langues,43.209621852435674,21,70,0.7366123196637286,16.9277363847394
Littérature,29.496587998451968,19,77,0.8269453414142752,14.422928968836318
Sciences,21.485820981142453,25,4,0.4588162129411689,14.801924318540074
Sciences,14.81516527501114,28,84,0.2199934562845649,7.566397656547701
Histoire,38.55788799146006,33,2,0.4693786873380156,18.83108025229415
Sciences,20.866926510143482,21,6,0.4749253419043252,14.309244075927715
Histoire,28.857525809557707,38,44,0.6115607751796884,14.431394761153518
Littérature,10.876516923141264,2,16,0.2032594799686792,14.946110571249113
Sciences,22.45210294012992,39,13,0.7778633617950642,14.236244515109345
Histoire,42.55014051468222,14,56,0.5706300982661555,17.481540151052748
Langues,16.156890712944474,14,54,0.7623781339988085,12.608865029250367
Littérature,43.067769209960844,23,44,0.3094247279212585,18.8514019218213
Sciences,53.02104166462948,6,9,0.45344994487540946,20.0
Sciences,53.46844634707698,34,54,0.802830529825166,18.66510154200533
Histoire,17.869792456137688,4,96,0.08973590256747788,8.555109784877205
Langues,33.366632620961425,42,71,0.15493524808039605,12.292966353788046
Sciences,54.72818285130664,6,42,0.6376338486068975,20.0
Histoire,46.49631001557665,31,8,0.18449157507906688,19.58116605494621
Sciences,53.3193189240165,5,49,0.9661080312838582,19.91184815258424
Littérature,29.344650616337226,45,54,0.11066787723256266,13.143607264036538
Sciences,34.95063321719055,49,78,0.024677461294431824,9.71422472074301
Histoire,54.75570264422837,37,9,0.35900165148584207,20.0
Histoire,31.45068554227732,39,46,0.7618800834425621,15.267291929459088
Histoire,43.50838519515332,2,86,0.6261952171719781,16.508579323687652
Langues,31.229538600421517,12,7,0.6001139320435529,18.162638694759067
Langues,45.40032401526382,20,12,0.5198310392790296,20.0
Littérature,40.661240787018016,21,74,0.6263552015709937,17.155582631922172
Sciences,32.080174659371714,16,34,0.8639929760020664,15.075492700351367
Langues,37.45109990149486,1,13,0.23296413207004285,18.559621072508296
Sciences,39.90744468688616,46,37,0.9709956188997657,16.919596383415655
Sciences,53.952910130239594,39,3,0.33609754620628896,20.0
Histoire,43.84355943729469,25,92,0.7040549732569917,15.497441226159534
Histoire,45.68772365889187,26,28,0.09284572430997162,18.17045475780854
Sciences,58.49632959586969,43,59,0.0760047161275279,17.284323404808312
Histoire,13.383087848437572,15,16,0.7562156594560369,14.25023311569744
Sciences,19.380678170897,17,42,0.6353197315930634,12.582205068617528
Sciences,25.90611465415131,35,39,0.29979802843287584,11.855990705076866
Histoire,57.30336718285436,30,41,0.8006926953900105,20.0
Langues,21.427751288018296,25,22,0.23964153438290703,13.46720879816803
Sciences,38.25472863891968,26,96,0.486586732143481,12.190382434656183
Langues,15.888056523569857,15,9,0.025419904279629035,12.65543037675087
Langues,23.533360187275136,29,45,0.6651512650366503,13.769947627206495
Histoire,23.805485735642534,20,99,0.29347835661436716,9.75564693703729
Langues,45.42331314635119,9,73,0.020673559400830488,15.910165253001484
Langues,15.441454096835258,20,67,0.17170113412678334,9.381433319735585
Langues,47.84922470343173,33,17,0.8520511077008018,20.0
Langues,25.17730929140922,23,41,0.1321335887110645,12.912347581814334
Sciences,46.67352110638403,17,12,0.9860063337973523,20.0
Histoire,28.32805577071258,42,75,0.3794314737127562,11.589320376400675
Histoire,31.32005293604419,32,13,0.6918200076902896,17.29303107373566
Histoire,16.2915379951896,5,19,0.8457327241630508,15.385013535213858
Sciences,15.342095478461184,21,26,0.9829708312049555,13.247449442648099
Sciences,37.09209202246552,47,69,0.2435063814426841,12.927228692707322
Littérature,41.853507671879555,14,53,0.5039805232758566,18.600821479637673
Sciences,14.606533516391565,17,2,0.4702387919960319,13.50859852401042
Sciences,16.971612189419872,14,6,0.8417572471565251,15.312655628541608
Langues,11.622137551173374,27,67,0.918024676678363,10.928283833062993
Sciences,18.120434893092664,33,3,0.5398088964188081,13.731860464997938
Littérature,21.12887604369157,7,45,0.7454578624479374,14.99566787595497
Littérature,44.53515477265157,38,40,0.07529292949482325,18.27658289819625
Langues,13.260732360831287,25,50,0.41143393666465733,10.558042786910157
Sciences,44.370325456835886,10,19,0.07941229482070511,17.670246882837894
Sciences,30.271423683093005,22,81,0.11161107649577229,10.12071996971264
Histoire,17.14768616619066,21,18,0.9254500388287618,15.253949366482049
Sciences,59.11645866407902,29,54,0.36856962711875896,19.805468771779097
Langues,35.21345110414731,16,85,0.3044006451842578,13.336774597195847
Histoire,24.709213876488047,16,79,0.3800668055683343,11.592712060582494
Sciences,12.775258571938538,45,85,0.15429002083795984,6.241035570321506
Histoire,25.71608220466345,13,34,0.728817853871702,15.730945935161913
Littérature,40.62281156460415,32,74,0.5612890897407661,16.22032509186877
Langues,22.28864559437713,45,9,0.8258529572860136,15.550524338564845
Littérature,38.462072547995575,47,89,0.11795727906397391,14.739449521444422
Sciences,23.913906319777603,14,26,0.3255042372307225,12.980580886300904
Littérature,12.222721370776354,19,35,0.8617367011510232,15.833216149013282
Littérature,30.658313095111826,26,96,0.19977892635597305,13.706876376946662
Histoire,27.83101438550929,5,19,0.4423028726959747,16.512790260310943
Langues,22.294507978498675,6,6,0.8392997410435278,17.335525000055576
Langues,36.4485915779686,31,45,0.7887317138144034,16.761326220069876
Littérature,29.481141216110228,9,24,0.6345442150553795,20.0
Sciences,57.497273389901046,39,57,0.9363989360631401,19.25779544826539
Sciences,41.061456170762874,3,34,0.7253412307082072,18.844901901719883
Littérature,27.907707146435204,34,95,0.9533787621302068,14.231385000361351
Sciences,20.71683467227912,35,35,0.045392312138328506,10.048589697596686
Littérature,43.25619293221834,16,30,0.2188141132406175,20.0
Langues,56.00643595741756,35,13,0.08577956696051325,20.0
Sciences,41.3556555361924,33,43,0.42727988620289326,15.171164158612367
Histoire,51.46961213219032,4,72,0.6436895362154602,18.999985950287613
Littérature,44.211433554898555,43,69,0.1549961867663503,15.628087256796878
Sciences,57.35907522542406,4,44,0.6218613944219572,20.0
Histoire,30.36044530539971,22,65,0.6836703955444676,14.34690089840951
Langues,48.63626240795737,37,65,0.2839900843082218,16.644014357033853
Littérature,35.45929843608853,7,39,0.5285286018114579,17.748307492033923
Sciences,12.474573357781418,22,50,0.9084456498698026,12.028472674787508
Langues,10.663112012678857,15,74,0.26896707022589617,8.42832688394396
Littérature,31.256173251240355,15,85,0.7801111368513702,16.20148557089438
Histoire,42.998719524464065,18,73,0.9835457723552846,17.457510684963513
Littérature,53.163626869321284,31,49,0.7386507205132292,20.0
Langues,11.631157986298353,20,71,0.10809080527879422,8.04439271014933
Histoire,57.09220506627644,45,56,0.01857513420843593,18.200465206586195
Histoire,54.23802559943888,46,21,0.19691104280761684,19.98718127174581
Langues,53.68086022989643,35,58,0.6261146664734575,19.029646922908
Sciences,42.13348904807262,33,2,0.9956200074218855,19.854236993923
Histoire,33.33290311654658,33,5,0.40901933180976713,17.33929466243295
Histoire,50.19969720175797,30,93,0.9264527837651912,17.08881884157968
Sciences,20.308709960740877,24,66,0.0860098511587224,9.001489113965636
Histoire,24.614578696910442,7,84,0.07192895269269128,10.652100811161848
Sciences,18.634664997276843,43,47,0.8178631553787554,11.540286205421001
Langues,59.8990906047303,32,95,0.6671890090034843,18.33307668042501
Langues,19.609064188214283,49,67,0.9564353184278008,11.796029532597005
Sciences,45.03754593121099,23,17,0.20604363071726384,19.064974449012336
Histoire,33.10361348534519,23,48,0.4912593269785528,15.347131825115795
Littérature,11.664764246373785,44,79,0.2268482973271333,8.691246352308506
Histoire,14.063176831919236,33,87,0.6593734872810806,9.069805678241709
Littérature,56.47141822284874,2,17,0.87898389859317,20.0
Histoire,47.22713437924149,21,76,0.4121570768912365,16.619459740864702
Langues,37.300489245331676,21,79,0.5756873040251334,14.71041610359581
Sciences,20.4732401264382,14,21,0.0767347084752602,11.675185978239828
Histoire,10.3178069725423,7,32,0.6389895003451969,12.543680617572559
Sciences,48.63249586058778,38,75,0.8208421591262167,15.729619072951898
Littérature,25.61493085379071,49,15,0.9108194105347913,18.210930398711273
Histoire,20.70202898350469,35,39,0.5471203792251467,12.901404881445512
Littérature,18.615576356081462,38,12,0.2561187946029879,15.18210612542794
Histoire,50.439819239071674,39,14,0.7360570851012876,20.0
Sciences,41.03164530940027,21,47,0.6142577258077052,16.740500958144974
Sciences,42.06503890304809,46,1,0.5613763060107395,18.942780730944193
Histoire,56.27186297438094,35,41,0.5324209857505473,20.0
Littérature,54.58995217897222,11,8,0.921152481584589,20.0
Histoire,44.0230617428667,22,13,0.491722195643603,19.8573659699381
Histoire,58.05134686797391,31,2,0.8777758058557671,20.0
Histoire,21.44805040581598,43,19,0.26153491167001397,13.003704275757814
Littérature,10.980111653096582,2,45,0.5671348303685234,13.438742449937864
Langues,56.085338896387576,7,68,0.8805771888155391,20.0
Histoire,23.216398787504076,29,47,0.505883894200511,13.06920188628851
Langues,58.65514835862211,13,67,0.8189219653827531,20.0
Sciences,21.201952942708367,49,23,0.6672155022414977,13.457220777524567
Histoire,23.92297976951668,12,27,0.9058722187318815,16.383145395731756
Histoire,55.472491138751934,43,62,0.7632110663384504,19.145184893914017
Sciences,50.63275788837461,13,19,0.31919222312879825,18.86178187815645
Langues,14.869561293297492,48,35,0.7457088202299799,12.062787482377262
Histoire,38.773562426378014,49,74,0.7253391094100082,14.611054962494824
Littérature,17.887580311174908,6,52,0.6033976806595969,14.41884830584498
Langues,13.58357876372975,47,68,0.5367590093766301,9.113500806343161
Langues,40.61909144023264,21,77,0.3984505976875765,15.072100351408354
Histoire,13.90262601749617,16,42,0.8414628949481965,13.05984618600641
Littérature,33.594749292802035,17,39,0.23330051270301078,17.79599293389123
Langues,40.725638063018806,45,30,0.22852169003669243,16.506512586918365
Histoire,56.95513358479901,1,86,0.9543801100782723,20.0
Langues,56.063609954794806,26,66,0.0064140919252854145,18.09517878555615
Histoire,40.37287272442049,40,91,0.6583240166925471,14.107685311223054
Histoire,35.135625955526336,37,53,0.48204763231957193,14.901935075503513
Littérature,42.51955911265931,41,32,0.22967744281229363,18.923089925676074
Sciences,56.24827464155049,38,28,0.71352832111858,20.0
